"ObsID","sampID","plotID","block","precip","clip","excl","date","cohort","survival","died","tot_germination","herb_lived","herb_died","tot_herbivory","granivory","res_surv","sim_surv","sim_fit_surv","pred_surv"
"12994","7_Control_Unclipped_Total","7_Control_Unclipped","7","Control","Unclipped","Total","2017-08-11","1",10,0,10,0,0,0,0,3.76343996184597,0.960087542378576,3.76343996184597,6.23656003815403
"12995","7_Control_Unclipped_Total","7_Control_Unclipped","7","Control","Unclipped","Total","2017-08-18","1",9,1,10,0,0,0,0,3.10987527339488,0.956514693405945,3.10987527339488,5.89012472660512
"12996","7_Control_Unclipped_Total","7_Control_Unclipped","7","Control","Unclipped","Total","2017-08-25","1",6,4,10,0,0,0,0,1.11659120226978,0.92950007274095,1.11659120226978,4.88340879773022
"12997","7_Control_Unclipped_Total","7_Control_Unclipped","7","Control","Unclipped","Total","2017-09-01","1",5,5,10,0,0,0,0,0.370919528652387,0.890509047397878,0.370919528652387,4.62908047134761
"12998","7_Control_Unclipped_Total","7_Control_Unclipped","7","Control","Unclipped","Total","2017-09-08","1",5,5,10,0,0,0,0,0.593091709067864,0.881365218687803,0.593091709067864,4.40690829093214
"12999","7_Control_Unclipped_Total","7_Control_Unclipped","7","Control","Unclipped","Total","2017-09-15","1",1,9,10,0,0,0,0,-2.91278455012359,0.656326964407926,-2.91278455012359,3.91278455012359
"13000","7_Control_Unclipped_Total","7_Control_Unclipped","7","Control","Unclipped","Total","2017-09-22","1",1,9,10,0,0,0,0,-2.42564927275944,0.629078631396871,-2.42564927275944,3.42564927275944
"13001","7_Control_Unclipped_Total","7_Control_Unclipped","7","Control","Unclipped","Total","2017-09-29","1",1,9,10,0,0,0,0,-2.07745972469129,0.666049776817439,-2.07745972469129,3.07745972469129
"13002","7_Control_Unclipped_Total","7_Control_Unclipped","7","Control","Unclipped","Total","2017-11-17","1",1,9,10,0,0,0,0,-1.26150705186323,0.636181138166459,-1.26150705186323,2.26150705186323
"13003","7_Control_Unclipped_Total","7_Control_Unclipped","7","Control","Unclipped","Total","2018-02-04","1",1,9,10,0,0,0,0,-1.10424950958058,0.655436271054205,-1.10424950958058,2.10424950958058
"13004","7_Control_Unclipped_Total","7_Control_Unclipped","7","Control","Unclipped","Total","2018-03-02","1",1,9,10,0,0,0,0,-1.03822054840476,0.583113371712156,-1.03822054840476,2.03822054840476
"13005","7_Control_Unclipped_Total","7_Control_Unclipped","7","Control","Unclipped","Total","2018-04-14","1",1,9,10,0,0,0,0,-1.01550654706914,0.576855919532478,-1.01550654706914,2.01550654706914
"13006","7_Control_Unclipped_Total","7_Control_Unclipped","7","Control","Unclipped","Total","2018-05-12","1",1,9,10,0,0,0,0,-0.973202438639139,0.696298077017069,-0.973202438639139,1.97320243863914
"13007","7_Control_Unclipped_Total","7_Control_Unclipped","7","Control","Unclipped","Total","2018-06-15","1",1,9,10,0,0,0,0,-0.66487905745411,0.609395526199834,-0.66487905745411,1.66487905745411
"13008","7_Control_Unclipped_Total","7_Control_Unclipped","7","Control","Unclipped","Total","2018-07-10","2",0,0,0,0,0,0,0,-0.00967863991219528,0.464941139963456,-0.00967863991219528,0.00967863991219528
"13009","7_Control_Unclipped_Total","7_Control_Unclipped","7","Control","Unclipped","Total","2018-07-11","2",0,0,0,0,0,0,0,-0.021992848303738,0.436402707891539,-0.021992848303738,0.021992848303738
"13010","7_Control_Unclipped_Total","7_Control_Unclipped","7","Control","Unclipped","Total","2018-07-12","2",5,0,5,0,0,0,0,1.5304487077851,0.884309604853625,1.5304487077851,3.4695512922149
"13011","7_Control_Unclipped_Total","7_Control_Unclipped","7","Control","Unclipped","Total","2018-07-13","2",8,0,8,0,0,0,0,3.56630268455011,0.927731708486099,3.56630268455011,4.43369731544989
"13012","7_Control_Unclipped_Total","7_Control_Unclipped","7","Control","Unclipped","Total","2018-07-16","1",0,10,10,0,0,0,0,-1.45600040818583,0.255224259451032,-1.45600040818583,1.45600040818583
"13013","7_Control_Unclipped_Total","7_Control_Unclipped","7","Control","Unclipped","Total","2018-07-18","2",8,0,8,0,0,0,0,3.30874480179056,0.91649722240027,3.30874480179056,4.69125519820944
"13014","7_Control_Unclipped_Total","7_Control_Unclipped","7","Control","Unclipped","Total","2018-07-26","2",5,3,8,0,0,0,0,0.747700620459359,0.859260053868173,0.747700620459359,4.25229937954064
"13015","7_Control_Unclipped_Total","7_Control_Unclipped","7","Control","Unclipped","Total","2018-07-30","2",2,6,8,0,0,0,0,0.353591851151005,0.763077996065607,0.353591851151005,1.64640814884899
"13016","7_Control_Unclipped_Total","7_Control_Unclipped","7","Control","Unclipped","Total","2018-08-13","2",0,8,8,0,0,0,0,-0.464203227625654,0.274355881521478,-0.464203227625654,0.464203227625654
"13017","7_Control_Unclipped_Total","7_Control_Unclipped","7","Control","Unclipped","Total","2018-08-18","1",0,10,10,0,0,0,0,-1.42557687752487,0.182989730141358,-1.42557687752487,1.42557687752487
"13018","7_Control_Unclipped_Total","7_Control_Unclipped","7","Control","Unclipped","Total","2018-08-20","2",0,8,8,0,0,0,0,-0.215680236490577,0.111813939246116,-0.215680236490577,0.215680236490577
"13019","7_Control_Unclipped_Total","7_Control_Unclipped","7","Control","Unclipped","Total","2018-08-27","2",0,8,8,0,0,0,0,-0.132399907234122,0.289664590165019,-0.132399907234122,0.132399907234122
"13020","7_Control_Unclipped_Total","7_Control_Unclipped","7","Control","Unclipped","Total","2018-09-03","2",0,8,8,0,0,0,0,-0.102106744337268,0.136538483094424,-0.102106744337268,0.102106744337268
"13021","7_Control_Unclipped_Total","7_Control_Unclipped","7","Control","Unclipped","Total","2018-09-15","1",0,10,10,0,0,0,0,-1.41794655624627,0.016112308524549,-1.41794655624627,1.41794655624627
"13022","7_Control_Unclipped_Total","7_Control_Unclipped","7","Control","Unclipped","Total","2018-09-17","2",0,8,8,0,0,0,0,-0.0442776228524758,0.0592011962740216,-0.0442776228524758,0.0442776228524758
"13023","7_Control_Unclipped_Total","7_Control_Unclipped","7","Control","Unclipped","Total","2018-09-24","2",0,8,8,0,0,0,0,-0.0235074563968461,0.085191636440577,-0.0235074563968461,0.0235074563968461
"13024","7_Control_Unclipped_Total","7_Control_Unclipped","7","Control","Unclipped","Total","2018-10-01","2",0,8,8,0,0,0,0,-0.0179909474919149,0.53154598871246,-0.0179909474919149,0.0179909474919149
"13025","7_Control_Unclipped_Total","7_Control_Unclipped","7","Control","Unclipped","Total","2018-10-13","2",0,8,8,0,0,0,0,-0.0155836373388029,0.365393086705124,-0.0155836373388029,0.0155836373388029
"13026","7_Control_Unclipped_Total","7_Control_Unclipped","7","Control","Unclipped","Total","2018-10-14","1",0,10,10,0,0,0,0,-1.41421982213579,0.37855139971152,-1.41421982213579,1.41421982213579
"13027","7_Control_Unclipped_Total","7_Control_Unclipped","7","Control","Unclipped","Total","2018-11-17","1",0,10,10,0,0,0,0,-1.41055268508561,0.285845869727433,-1.41055268508561,1.41055268508561
"13028","7_Control_Unclipped_Total","7_Control_Unclipped","7","Control","Unclipped","Total","2018-11-17","2",0,8,8,0,0,0,0,-0.011800261609432,0.221108026049333,-0.011800261609432,0.011800261609432
"13029","7_Control_Unclipped_Total","7_Control_Unclipped","7","Control","Unclipped","Total","2018-12-15","1",0,10,10,0,0,0,0,-1.41054110611114,0.0406944989701733,-1.41054110611114,1.41054110611114
"13030","7_Control_Unclipped_Total","7_Control_Unclipped","7","Control","Unclipped","Total","2018-12-15","2",0,8,8,0,0,0,0,-0.00820889990894985,0.301874513141811,-0.00820889990894985,0.00820889990894985
"13031","7_Control_Unclipped_Total","7_Control_Unclipped","7","Control","Unclipped","Total","2019-01-19","1",0,10,10,0,0,0,0,-1.41051770261081,0.316670622728765,-1.41051770261081,1.41051770261081
"13032","7_Control_Unclipped_Total","7_Control_Unclipped","7","Control","Unclipped","Total","2019-01-19","2",0,8,8,0,0,0,0,-0.00525935246832826,0.21900462910533,-0.00525935246832826,0.00525935246832826
"13033","7_Control_Unclipped_Total","7_Control_Unclipped","7","Control","Unclipped","Total","2019-02-16","1",0,10,10,0,0,0,0,-1.40290718924279,0.337746684316546,-1.40290718924279,1.40290718924279
"13034","7_Control_Unclipped_Total","7_Control_Unclipped","7","Control","Unclipped","Total","2019-02-16","2",0,8,8,0,0,0,0,-0.0041562748136628,0.41671099393582,-0.0041562748136628,0.0041562748136628
"13035","7_Control_Unclipped_Total","7_Control_Unclipped","7","Control","Unclipped","Total","2019-03-16","1",0,10,10,0,0,0,0,-1.39903902079046,0.522709318442969,-1.39903902079046,1.39903902079046
"13036","7_Control_Unclipped_Total","7_Control_Unclipped","7","Control","Unclipped","Total","2019-03-16","2",0,8,8,0,0,0,0,-0.00336099675855541,0.261283157523256,-0.00336099675855541,0.00336099675855541
"13037","7_Control_Unclipped_Total","7_Control_Unclipped","7","Control","Unclipped","Total","2019-04-20","1",0,10,10,0,0,0,0,-1.38382019408575,0.171047340565827,-1.38382019408575,1.38382019408575
"13038","7_Control_Unclipped_Total","7_Control_Unclipped","7","Control","Unclipped","Total","2019-04-20","2",0,8,8,0,0,0,0,-0.00233430928099379,0.0365673825354315,-0.00233430928099379,0.00233430928099379
"13039","7_Control_Unclipped_Total","7_Control_Unclipped","7","Control","Unclipped","Total","2019-05-18","1",0,10,10,0,0,0,0,-1.37996355552044,0.33154802385997,-1.37996355552044,1.37996355552044
"13040","7_Control_Unclipped_Total","7_Control_Unclipped","7","Control","Unclipped","Total","2019-05-18","2",0,8,8,0,0,0,0,-0.00178640456064269,0.348454656687565,-0.00178640456064269,0.00178640456064269
"13041","7_Control_Unclipped_Total","7_Control_Unclipped","7","Control","Unclipped","Total","2019-06-15","1",0,10,10,0,0,0,0,-1.3761520989959,0.412397048739251,-1.3761520989959,1.3761520989959
"13042","7_Control_Unclipped_Total","7_Control_Unclipped","7","Control","Unclipped","Total","2019-06-15","2",0,8,8,0,0,0,0,-0.00118947875393776,0.393588165000081,-0.00118947875393776,0.00118947875393776
"13043","7_Control_Unclipped_Total","7_Control_Unclipped","7","Control","Unclipped","Total","2019-07-20","1",0,10,10,0,0,0,0,-1.37595851164203,0.231380971339764,-1.37595851164203,1.37595851164203
"13044","7_Control_Unclipped_Total","7_Control_Unclipped","7","Control","Unclipped","Total","2019-07-20","2",0,8,8,0,0,0,0,-0.000795490832329114,0.314796662220033,-0.000795490832329114,0.000795490832329114
"13045","7_Control_Unclipped_Total","7_Control_Unclipped","7","Control","Unclipped","Total","2019-07-31","3",0,0,0,0,0,0,0,-0.0181228141269249,0.474246964599006,-0.0181228141269249,0.0181228141269249
"13046","7_Control_Unclipped_Total","7_Control_Unclipped","7","Control","Unclipped","Total","2019-08-01","3",1,0,1,0,0,0,0,0.735661720772683,0.568579364592209,0.735661720772683,0.264338279227317
"13047","7_Control_Unclipped_Total","7_Control_Unclipped","7","Control","Unclipped","Total","2019-08-02","3",6,0,6,0,0,0,0,3.49738015444511,0.899223292436451,3.49738015444511,2.50261984555489
"13048","7_Control_Unclipped_Total","7_Control_Unclipped","7","Control","Unclipped","Total","2019-08-03","3",9,0,9,0,0,0,0,4.88182467890562,0.94734578434797,4.88182467890562,4.11817532109438
"13049","7_Control_Unclipped_Total","7_Control_Unclipped","7","Control","Unclipped","Total","2019-08-10","3",0,9,9,0,0,0,0,-1.06111490388967,0.514993801623816,-1.06111490388967,1.06111490388967
"13050","7_Control_Unclipped_Total","7_Control_Unclipped","7","Control","Unclipped","Total","2019-08-16","2",0,8,8,0,0,0,0,-0.000112979240730756,0.399466818459332,-0.000112979240730756,0.000112979240730756
"13051","7_Control_Unclipped_Total","7_Control_Unclipped","7","Control","Unclipped","Total","2019-08-17","1",0,10,10,0,0,0,0,-1.34148624823941,0.132980123978108,-1.34148624823941,1.34148624823941
"13052","7_Control_Unclipped_Total","7_Control_Unclipped","7","Control","Unclipped","Total","2019-08-17","3",0,9,9,0,0,0,0,-0.821842218783022,0.115933779023588,-0.821842218783022,0.821842218783022
"13053","7_Control_Unclipped_Total","7_Control_Unclipped","7","Control","Unclipped","Total","2019-08-24","3",0,9,9,0,0,0,0,-0.600217592767522,0.450999598215334,-0.600217592767522,0.600217592767522
"13054","7_Control_Unclipped_Total","7_Control_Unclipped","7","Control","Unclipped","Total","2019-08-31","3",0,9,9,0,0,0,0,-0.406548352462967,0.185757681475952,-0.406548352462967,0.406548352462967
"13055","7_Control_Unclipped_Total","7_Control_Unclipped","7","Control","Unclipped","Total","2019-09-07","3",0,9,9,0,0,0,0,-0.392437352878156,0.00389700109953992,-0.392437352878156,0.392437352878156
"13056","7_Control_Unclipped_Total","7_Control_Unclipped","7","Control","Unclipped","Total","2019-09-14","3",0,9,9,0,0,0,0,-0.393127139997116,0.00604292632965371,-0.393127139997116,0.393127139997116
"13057","7_Control_Unclipped_Total","7_Control_Unclipped","7","Control","Unclipped","Total","2019-09-20","1",0,10,10,0,0,0,0,-1.34156314937938,0.327328069902025,-1.34156314937938,1.34156314937938
"13058","7_Control_Unclipped_Total","7_Control_Unclipped","7","Control","Unclipped","Total","2019-09-20","2",0,8,8,0,0,0,0,-4.0633121020601e-05,0.399940529163461,-4.0633121020601e-05,4.0633121020601e-05
"13059","7_Control_Unclipped_Total","7_Control_Unclipped","7","Control","Unclipped","Total","2019-09-21","3",0,9,9,0,0,0,0,-0.394093600229751,0.325850115399808,-0.394093600229751,0.394093600229751
"13060","7_Control_Unclipped_Total","7_Control_Unclipped","7","Control","Unclipped","Total","2019-09-28","3",0,9,9,0,0,0,0,-0.394478705604179,0.0529463123716414,-0.394478705604179,0.394478705604179
"13061","7_Control_Unclipped_Total","7_Control_Unclipped","7","Control","Unclipped","Total","2019-10-18","1",0,10,10,0,0,0,0,-1.33405239433032,0.403981440666597,-1.33405239433032,1.33405239433032
"13062","7_Control_Unclipped_Total","7_Control_Unclipped","7","Control","Unclipped","Total","2019-10-18","2",0,8,8,0,0,0,0,-2.33564057485221e-05,0.15600916205789,-2.33564057485221e-05,2.33564057485221e-05
"13063","7_Control_Unclipped_Total","7_Control_Unclipped","7","Control","Unclipped","Total","2019-10-18","3",0,9,9,0,0,0,0,-0.391990546269093,0.435005222603912,-0.391990546269093,0.391990546269093
"13064","7_Control_Unclipped_Total","7_Control_Unclipped","7","Control","Unclipped","Total","2019-11-17","1",0,10,10,0,0,0,0,-1.33410783859675,0.397814630172215,-1.33410783859675,1.33410783859675
"13065","7_Control_Unclipped_Total","7_Control_Unclipped","7","Control","Unclipped","Total","2019-11-17","2",0,8,8,0,0,0,0,-1.78523924701665e-05,0.220530473543331,-1.78523924701665e-05,1.78523924701665e-05
"13066","7_Control_Unclipped_Total","7_Control_Unclipped","7","Control","Unclipped","Total","2019-11-17","3",0,9,9,0,0,0,0,-0.392387981802104,0.383543552316725,-0.392387981802104,0.392387981802104
"13067","7_Control_Unclipped_Total","7_Control_Unclipped","7","Control","Unclipped","Total","2019-12-21","1",0,10,10,0,0,0,0,-1.3341150557463,0.265491344402777,-1.3341150557463,1.3341150557463
"13068","7_Control_Unclipped_Total","7_Control_Unclipped","7","Control","Unclipped","Total","2019-12-21","2",0,8,8,0,0,0,0,-1.65998020725911e-05,0.449856411796063,-1.65998020725911e-05,1.65998020725911e-05
"13069","7_Control_Unclipped_Total","7_Control_Unclipped","7","Control","Unclipped","Total","2019-12-21","3",0,9,9,0,0,0,0,-0.39265607848141,0.378353064085357,-0.39265607848141,0.39265607848141
"13070","7_Control_Unclipped_Total","7_Control_Unclipped","7","Control","Unclipped","Total","2020-01-18","1",0,10,10,0,0,0,0,-1.33388031331923,0.0327357770162635,-1.33388031331923,1.33388031331923
"13071","7_Control_Unclipped_Total","7_Control_Unclipped","7","Control","Unclipped","Total","2020-01-18","2",0,8,8,0,0,0,0,-1.72528175096054e-05,0.151198778036051,-1.72528175096054e-05,1.72528175096054e-05
"13072","7_Control_Unclipped_Total","7_Control_Unclipped","7","Control","Unclipped","Total","2020-01-18","3",0,9,9,0,0,0,0,-0.393550189668174,0.308851320630638,-0.393550189668174,0.393550189668174
"13073","7_RO_Clipped_Control","7_RO_Clipped","7","RO","Clipped","Control","2017-07-15","1",0,0,0,0,0,0,0,-0.0104101665108924,0.282947829645127,-0.0104101665108924,0.0104101665108924
"13074","7_RO_Clipped_Control","7_RO_Clipped","7","RO","Clipped","Control","2017-07-16","1",0,0,0,0,0,0,0,-0.192161714336917,0.447504138117423,-0.192161714336917,0.192161714336917
"13075","7_RO_Clipped_Control","7_RO_Clipped","7","RO","Clipped","Control","2017-07-17","1",3,0,3,0,0,0,0,-0.5206248260561,0.806057809910737,-0.5206248260561,3.5206248260561
"13076","7_RO_Clipped_Control","7_RO_Clipped","7","RO","Clipped","Control","2017-07-18","1",3,0,3,0,0,0,0,-1.18440005439545,0.765167681396008,-1.18440005439545,4.18440005439545
"13077","7_RO_Clipped_Control","7_RO_Clipped","7","RO","Clipped","Control","2017-07-21","1",4,0,4,0,0,0,0,-0.410912674804259,0.818403233402409,-0.410912674804259,4.41091267480426
"13078","7_RO_Clipped_Control","7_RO_Clipped","7","RO","Clipped","Control","2017-07-28","1",4,0,4,0,0,0,0,-0.403656779989841,0.871263086780207,-0.403656779989841,4.40365677998984
"13079","7_RO_Clipped_Control","7_RO_Clipped","7","RO","Clipped","Control","2017-08-04","1",4,0,4,3,1,4,0,-0.366751232279216,0.858010989071336,-0.366751232279216,4.36675123227922
"13080","7_RO_Clipped_Control","7_RO_Clipped","7","RO","Clipped","Control","2017-08-11","1",3,1,4,2,1,3,0,-1.30022934549484,0.76625405563321,-1.30022934549484,4.30022934549484
"13081","7_RO_Clipped_Control","7_RO_Clipped","7","RO","Clipped","Control","2017-08-18","1",3,1,4,2,1,3,0,-1.06134543149294,0.822093412565067,-1.06134543149294,4.06134543149294
"13082","7_RO_Clipped_Control","7_RO_Clipped","7","RO","Clipped","Control","2017-08-25","1",2,2,4,1,1,2,0,-1.36716624812802,0.701373664209619,-1.36716624812802,3.36716624812802
"13083","7_RO_Clipped_Control","7_RO_Clipped","7","RO","Clipped","Control","2017-09-01","1",2,2,4,1,1,2,0,-1.19176647408017,0.740676551467739,-1.19176647408017,3.19176647408017
"13084","7_RO_Clipped_Control","7_RO_Clipped","7","RO","Clipped","Control","2017-09-08","1",2,2,4,1,1,2,0,-1.03853656587442,0.729102495044004,-1.03853656587442,3.03853656587442
"13085","7_RO_Clipped_Control","7_RO_Clipped","7","RO","Clipped","Control","2017-09-15","1",2,2,4,1,1,2,0,-0.697780046507804,0.724796278803609,-0.697780046507804,2.6977800465078
"13086","7_RO_Clipped_Control","7_RO_Clipped","7","RO","Clipped","Control","2017-09-22","1",2,2,4,1,1,2,0,-0.361742923152154,0.742099292053143,-0.361742923152154,2.36174292315215
"13087","7_RO_Clipped_Control","7_RO_Clipped","7","RO","Clipped","Control","2017-09-29","1",2,2,4,1,1,2,0,-0.121354703531174,0.666153140628478,-0.121354703531174,2.12135470353117
"13088","7_RO_Clipped_Control","7_RO_Clipped","7","RO","Clipped","Control","2017-11-17","1",1,3,4,0,1,1,0,-0.557020185173136,0.651924155323766,-0.557020185173136,1.55702018517314
"13089","7_RO_Clipped_Control","7_RO_Clipped","7","RO","Clipped","Control","2018-02-04","1",1,3,4,0,1,1,0,-0.444567989081049,0.604840545097366,-0.444567989081049,1.44456798908105
"13090","7_RO_Clipped_Control","7_RO_Clipped","7","RO","Clipped","Control","2018-03-02","1",1,3,4,0,1,1,0,-0.396513036343497,0.63306363437348,-0.396513036343497,1.3965130363435
"13091","7_RO_Clipped_Control","7_RO_Clipped","7","RO","Clipped","Control","2018-04-14","1",1,3,4,0,1,1,0,-0.377141756452046,0.619985686716624,-0.377141756452046,1.37714175645205
"13092","7_RO_Clipped_Control","7_RO_Clipped","7","RO","Clipped","Control","2018-05-12","1",1,3,4,0,1,1,0,-0.34278637316542,0.551465654413681,-0.34278637316542,1.34278637316542
"13093","7_RO_Clipped_Control","7_RO_Clipped","7","RO","Clipped","Control","2018-06-15","1",1,3,4,0,1,1,0,-0.126111199677258,0.624614135580836,-0.126111199677258,1.12611119967726
"13094","7_RO_Clipped_Control","7_RO_Clipped","7","RO","Clipped","Control","2018-07-10","2",0,0,0,0,0,0,0,-0.00038986186195665,0.456387523285579,-0.00038986186195665,0.00038986186195665
"13095","7_RO_Clipped_Control","7_RO_Clipped","7","RO","Clipped","Control","2018-07-11","2",0,0,0,0,0,0,0,-0.000900506881610019,0.518388534271624,-0.000900506881610019,0.000900506881610019
"13096","7_RO_Clipped_Control","7_RO_Clipped","7","RO","Clipped","Control","2018-07-12","2",0,0,0,0,0,0,0,-0.162833830919947,0.122763087206986,-0.162833830919947,0.162833830919947
"13097","7_RO_Clipped_Control","7_RO_Clipped","7","RO","Clipped","Control","2018-07-13","2",0,0,0,0,0,0,0,-0.501232078882657,0.0484720571143553,-0.501232078882657,0.501232078882657
"13098","7_RO_Clipped_Control","7_RO_Clipped","7","RO","Clipped","Control","2018-07-16","1",1,3,4,0,1,1,0,0.028133227034986,0.655481913562631,0.028133227034986,0.971866772965014
"13099","7_RO_Clipped_Control","7_RO_Clipped","7","RO","Clipped","Control","2018-07-18","2",0,0,0,0,0,0,0,-0.746667395659476,0.254511027009226,-0.746667395659476,0.746667395659476
"13100","7_RO_Clipped_Control","7_RO_Clipped","7","RO","Clipped","Control","2018-07-26","2",0,0,0,0,0,0,5,-0.241239974035194,0.195900243334472,-0.241239974035194,0.241239974035194
"13101","7_RO_Clipped_Control","7_RO_Clipped","7","RO","Clipped","Control","2018-07-30","2",0,0,0,0,0,0,5,-0.0109280258661531,0.452852782172617,-0.0109280258661531,0.0109280258661531
"13102","7_RO_Clipped_Control","7_RO_Clipped","7","RO","Clipped","Control","2018-08-13","2",0,0,0,0,0,0,5,-0.00118791044824011,0.223079103161115,-0.00118791044824011,0.00118791044824011
"13103","7_RO_Clipped_Control","7_RO_Clipped","7","RO","Clipped","Control","2018-08-18","1",1,3,4,0,1,1,0,0.0502800875800619,0.672460631756578,0.0502800875800619,0.949719912419938
"13104","7_RO_Clipped_Control","7_RO_Clipped","7","RO","Clipped","Control","2018-08-20","2",0,0,0,0,0,0,5,-0.000469646048591332,0.435356608543312,-0.000469646048591332,0.000469646048591332
"13105","7_RO_Clipped_Control","7_RO_Clipped","7","RO","Clipped","Control","2018-08-27","2",0,0,0,0,0,0,5,-0.000273872999532797,0.266822128158761,-0.000273872999532797,0.000273872999532797
"13106","7_RO_Clipped_Control","7_RO_Clipped","7","RO","Clipped","Control","2018-09-03","2",0,0,0,0,0,0,5,-0.000207505994976017,0.0938283564946614,-0.000207505994976017,0.000207505994976017
"13107","7_RO_Clipped_Control","7_RO_Clipped","7","RO","Clipped","Control","2018-09-15","1",1,3,4,0,1,1,0,0.0555288799402184,0.494893053774489,0.0555288799402184,0.944471120059782
"13108","7_RO_Clipped_Control","7_RO_Clipped","7","RO","Clipped","Control","2018-09-17","2",0,0,0,0,0,0,5,-8.70938142476143e-05,0.245204349017702,-8.70938142476143e-05,8.70938142476143e-05
"13109","7_RO_Clipped_Control","7_RO_Clipped","7","RO","Clipped","Control","2018-09-24","2",0,0,0,0,0,0,5,-4.57201516175424e-05,0.223611011505593,-4.57201516175424e-05,4.57201516175424e-05
"13110","7_RO_Clipped_Control","7_RO_Clipped","7","RO","Clipped","Control","2018-10-01","2",0,0,0,0,0,0,5,-3.48802810114037e-05,0.332428198033012,-3.48802810114037e-05,3.48802810114037e-05
"13111","7_RO_Clipped_Control","7_RO_Clipped","7","RO","Clipped","Control","2018-10-13","2",0,0,0,0,0,0,5,-3.01714379076051e-05,0.1898331162252,-3.01714379076051e-05,3.01714379076051e-05
"13112","7_RO_Clipped_Control","7_RO_Clipped","7","RO","Clipped","Control","2018-10-14","1",1,3,4,0,1,1,0,0.0579910768393281,0.604070586015005,0.0579910768393281,0.942008923160672
"13113","7_RO_Clipped_Control","7_RO_Clipped","7","RO","Clipped","Control","2018-11-17","1",1,3,4,0,1,1,0,0.060411462361181,0.553541964769363,0.060411462361181,0.939588537638819
"13114","7_RO_Clipped_Control","7_RO_Clipped","7","RO","Clipped","Control","2018-11-17","2",0,0,0,0,0,0,5,-2.27976553971326e-05,0.151791352148168,-2.27976553971326e-05,2.27976553971326e-05
"13115","7_RO_Clipped_Control","7_RO_Clipped","7","RO","Clipped","Control","2018-12-15","1",1,3,4,0,1,1,0,0.0604071085458756,0.546235276479274,0.0604071085458756,0.939592891454124
"13116","7_RO_Clipped_Control","7_RO_Clipped","7","RO","Clipped","Control","2018-12-15","2",0,0,0,0,0,0,5,-1.58270740110723e-05,0.351068286135793,-1.58270740110723e-05,1.58270740110723e-05
"13117","7_RO_Clipped_Control","7_RO_Clipped","7","RO","Clipped","Control","2019-01-19","1",1,3,4,0,1,1,0,0.0604055250629997,0.614514810392633,0.0604055250629997,0.939594474937
"13118","7_RO_Clipped_Control","7_RO_Clipped","7","RO","Clipped","Control","2019-01-19","2",0,0,0,0,0,0,5,-1.01235615605558e-05,0.479726533461362,-1.01235615605558e-05,1.01235615605558e-05
"13119","7_RO_Clipped_Control","7_RO_Clipped","7","RO","Clipped","Control","2019-02-16","1",1,3,4,0,1,1,0,0.0654314090724396,0.633832624305505,0.0654314090724396,0.93456859092756
"13120","7_RO_Clipped_Control","7_RO_Clipped","7","RO","Clipped","Control","2019-02-16","2",0,0,0,0,0,0,5,-7.9951507740569e-06,0.150859781468287,-7.9951507740569e-06,7.9951507740569e-06
"13121","7_RO_Clipped_Control","7_RO_Clipped","7","RO","Clipped","Control","2019-03-16","1",1,3,4,0,1,1,0,0.0679596848944949,0.639206886297092,0.0679596848944949,0.932040315105505
"13122","7_RO_Clipped_Control","7_RO_Clipped","7","RO","Clipped","Control","2019-03-16","2",0,0,0,0,0,0,5,-6.46234026911667e-06,0.0418006155993789,-6.46234026911667e-06,6.46234026911667e-06
"13123","7_RO_Clipped_Control","7_RO_Clipped","7","RO","Clipped","Control","2019-04-20","1",1,3,4,0,1,1,0,0.0780233278402006,0.665896648796042,0.0780233278402006,0.921976672159799
"13124","7_RO_Clipped_Control","7_RO_Clipped","7","RO","Clipped","Control","2019-04-20","2",0,0,0,0,0,0,5,-4.48566420905396e-06,0.160833551682998,-4.48566420905396e-06,4.48566420905396e-06
"13125","7_RO_Clipped_Control","7_RO_Clipped","7","RO","Clipped","Control","2019-05-18","1",1,3,4,0,1,1,0,0.080549349352191,0.612127164803212,0.080549349352191,0.919450650647809
"13126","7_RO_Clipped_Control","7_RO_Clipped","7","RO","Clipped","Control","2019-05-18","2",0,0,0,0,0,0,5,-3.43169625976407e-06,0.324409181129886,-3.43169625976407e-06,3.43169625976407e-06
"13127","7_RO_Clipped_Control","7_RO_Clipped","7","RO","Clipped","Control","2019-06-15","1",1,3,4,0,1,1,0,0.0830608008331408,0.636080119073857,0.0830608008331408,0.916939199166859
"13128","7_RO_Clipped_Control","7_RO_Clipped","7","RO","Clipped","Control","2019-06-15","2",0,0,0,0,0,0,5,-2.284200933377e-06,0.12276358785457,-2.284200933377e-06,2.284200933377e-06
"13129","7_RO_Clipped_Control","7_RO_Clipped","7","RO","Clipped","Control","2019-07-20","1",1,3,4,0,1,1,0,0.0831800910189942,0.650129679282662,0.0831800910189942,0.916819908981006
"13130","7_RO_Clipped_Control","7_RO_Clipped","7","RO","Clipped","Control","2019-07-20","2",0,0,0,0,0,0,5,-1.5272695355666e-06,0.0773650268290658,-1.5272695355666e-06,1.5272695355666e-06
"13131","7_RO_Clipped_Control","7_RO_Clipped","7","RO","Clipped","Control","2019-07-31","3",0,0,0,0,0,0,0,-0.000621521822491016,0.464420837892685,-0.000621521822491016,0.000621521822491016
